"","Scenario_ID","Year","ClinicalCat","ClinicalOrNon","WeeksPerYr","CI05","CI25","MeanHrs","CI75","CI95","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"110","ComprehensiveModel",2023,"Public Health","Clinical",48,48.8433333333333,59.0625,67.5203333333333,75.4958333333334,86.1616666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"111","ComprehensiveModel",2023,"Public Health","Non-clinical",48,247.26,272.2,297.48,323.2,348.31,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"112","ComprehensiveModel",2024,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"113","ComprehensiveModel",2024,"-","Non-productive",48,1627.12,1690.65,1751.34,1818.4,1891.52,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"114","ComprehensiveModel",2024,"Acute","Clinical",48,1742.08916666666,1875.99583333333,1928.497,1982.325,2112.96083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"115","ComprehensiveModel",2024,"Chronic","Clinical",48,5.18,6.4,7.672,8.55,10.51,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"116","ComprehensiveModel",2024,"Preventive","Clinical",48,1511.92166666667,1607.8,1665.03933333333,1736.575,1818.10166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"117","ComprehensiveModel",2024,"Public Health","Clinical",48,49.89,58.7375,71.473,83.3625,96.06,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"118","ComprehensiveModel",2024,"Public Health","Non-clinical",48,258.11,277.9,307.072,332.7,366.06,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"119","ComprehensiveModel",2025,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"120","ComprehensiveModel",2025,"-","Non-productive",48,2069.11,2142.2,2194.504,2253.1,2327.08,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"121","ComprehensiveModel",2025,"Acute","Clinical",48,1763.20916666666,1867.22499999999,1954.69033333333,2035.925,2144.4075,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"122","ComprehensiveModel",2025,"Chronic","Clinical",48,5.29,6.8,7.652,8.55,10.62,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"123","ComprehensiveModel",2025,"Preventive","Clinical",48,1559.93916666667,1634.35,1702.839,1777.30833333333,1859.78333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"124","ComprehensiveModel",2025,"Public Health","Clinical",48,46.2225,58.4416666666667,73.616,85.6875,103.824166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"125","ComprehensiveModel",2025,"Public Health","Non-clinical",48,249.35,290.9,316.856,339.75,384.59,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"126","ComprehensiveModel",2026,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"127","ComprehensiveModel",2026,"-","Non-productive",48,2062.95,2155.55,2210.872,2277.65,2378.73,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"128","ComprehensiveModel",2026,"Acute","Clinical",48,1744.11666666666,1876.3125,1969.61333333333,2064.5125,2179.95416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"129","ComprehensiveModel",2026,"Chronic","Clinical",48,4.89,6.25,7.608,8.85,11.28,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"130","ComprehensiveModel",2026,"Preventive","Clinical",48,1575.11333333333,1668.08333333333,1735.23766666667,1812.46666666667,1925.12666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"131","ComprehensiveModel",2026,"Public Health","Clinical",48,46.8158333333333,58.625,77.2333333333333,89.0375,117.563333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"132","ComprehensiveModel",2026,"Public Health","Non-clinical",48,247.94,305.25,330.208,360.9,403.24,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"133","ComprehensiveModel",2027,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"134","ComprehensiveModel",2027,"-","Non-productive",48,2069.9,2171,2230.356,2312.15,2397.45,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"135","ComprehensiveModel",2027,"Acute","Clinical",48,1711.25083333333,1844.60833333333,1973.80333333333,2085.93333333333,2214.46416666666,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"136","ComprehensiveModel",2027,"Chronic","Clinical",48,4.89,5.9,7.484,8.55,10.71,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"137","ComprehensiveModel",2027,"Preventive","Clinical",48,1579.76583333333,1673.48333333333,1759.593,1827.64166666667,1992.3525,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"138","ComprehensiveModel",2027,"Public Health","Clinical",48,43.5908333333333,59.9208333333333,78.0533333333333,94.8958333333333,118.684166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"139","ComprehensiveModel",2027,"Public Health","Non-clinical",48,249.22,310.75,336.76,363.25,419.63,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"140","ComprehensiveModel",2028,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"141","ComprehensiveModel",2028,"-","Non-productive",48,2079.42,2174.4,2246.668,2304.55,2425.73,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"142","ComprehensiveModel",2028,"Acute","Clinical",48,1726.26083333333,1824.98333333333,1978.104,2095.72083333333,2241.59583333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"143","ComprehensiveModel",2028,"Chronic","Clinical",48,5,6,7.424,8.55,10.71,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"144","ComprehensiveModel",2028,"Preventive","Clinical",48,1601.56916666667,1693.90833333333,1789.36166666667,1873.09166666667,2016.14916666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"145","ComprehensiveModel",2028,"Public Health","Clinical",48,44.37,61.7708333333333,80.8966666666667,99.3083333333333,116.0375,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"146","ComprehensiveModel",2028,"Public Health","Non-clinical",48,254.51,315.8,345.704,377.7,428.28,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"147","ComprehensiveModel",2029,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"148","ComprehensiveModel",2029,"-","Non-productive",48,2068.73,2178.3,2263.124,2322.55,2489.89,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"149","ComprehensiveModel",2029,"Acute","Clinical",48,1707.5125,1849.75833333333,1975.52133333333,2107.97083333333,2243.71083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"150","ComprehensiveModel",2029,"Chronic","Clinical",48,5,5.85,7.268,8.1,10.82,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"151","ComprehensiveModel",2029,"Preventive","Clinical",48,1596.41,1725.20416666667,1817.29633333333,1916.45416666667,2030.61916666666,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"152","ComprehensiveModel",2029,"Public Health","Clinical",48,43.6941666666667,61.5166666666667,83.5476666666667,103.270833333333,118.780833333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"153","ComprehensiveModel",2029,"Public Health","Non-clinical",48,253.3,319.25,353.528,398.45,426.35,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"154","ComprehensiveModel",2030,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"155","ComprehensiveModel",2030,"-","Non-productive",48,2087.55,2179.9,2278.512,2353.3,2514.05,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"156","ComprehensiveModel",2030,"Acute","Clinical",48,1684.21166666666,1840.73333333333,1987.49266666666,2106.025,2277.4575,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"157","ComprehensiveModel",2030,"Chronic","Clinical",48,4.6,5.65,7.128,8.2,10.82,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"158","ComprehensiveModel",2030,"Preventive","Clinical",48,1637.6875,1736.4,1848.50166666667,1952.42916666667,2109.86416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"159","ComprehensiveModel",2030,"Public Health","Clinical",48,48.5275,60.4708333333333,86.1133333333333,107.083333333333,136.544166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"160","ComprehensiveModel",2030,"Public Health","Non-clinical",48,242.28,325,365.24,414.15,448.58,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"161","ComprehensiveModel",2031,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"162","ComprehensiveModel",2031,"-","Non-productive",48,2103.29,2204.85,2291.3,2375.2,2556.55,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"163","ComprehensiveModel",2031,"Acute","Clinical",48,1695.6575,1855.64999999999,1991.58266666666,2118.525,2314.88166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"164","ComprehensiveModel",2031,"Chronic","Clinical",48,4.49,5.6,6.916,8.2,10.22,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"165","ComprehensiveModel",2031,"Preventive","Clinical",48,1628.85833333333,1760.79166666667,1878.26533333333,1980.63333333333,2141.91416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"166","ComprehensiveModel",2031,"Public Health","Clinical",48,50.5875,66.4416666666667,90.5293333333333,109.595833333333,148.9675,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"167","ComprehensiveModel",2031,"Public Health","Non-clinical",48,242.11,332.2,376.228,435.3,472.88,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"168","ComprehensiveModel",2032,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"169","ComprehensiveModel",2032,"-","Non-productive",48,2110.07,2216.3,2298.428,2361.25,2553.08,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"170","ComprehensiveModel",2032,"Acute","Clinical",48,1704.25416666666,1846.81249999999,1999.529,2105.07916666666,2339.58333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"171","ComprehensiveModel",2032,"Chronic","Clinical",48,4.4,5.05,6.78,8.3,10.06,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"172","ComprehensiveModel",2032,"Preventive","Clinical",48,1643.00833333333,1775.80833333333,1912.918,2040.5125,2266.54166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"173","ComprehensiveModel",2032,"Public Health","Clinical",48,50.4516666666667,67.5125,95.1276666666667,115.008333333333,157.570833333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"174","ComprehensiveModel",2032,"Public Health","Non-clinical",48,269.22,337.85,386.88,433.2,509.53,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"175","ComprehensiveModel",2033,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"176","ComprehensiveModel",2033,"-","Non-productive",48,2090.26,2231.5,2317.872,2378.75,2570.17,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"177","ComprehensiveModel",2033,"Acute","Clinical",48,1674.23666666667,1849.81249999999,2001.70033333333,2112.36666666666,2344.34416666666,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"178","ComprehensiveModel",2033,"Chronic","Clinical",48,4.29,5,6.664,7.7,9.8,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"179","ComprehensiveModel",2033,"Preventive","Clinical",48,1660.21833333333,1769.08333333333,1936.997,2090.57916666667,2314.75083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"180","ComprehensiveModel",2033,"Public Health","Clinical",48,50.8558333333333,71.3208333333333,97.479,115.179166666667,168.844166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"181","ComprehensiveModel",2033,"Public Health","Non-clinical",48,275.23,339.1,397.384,450,513.7,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"182","ComprehensiveModel",2034,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"183","ComprehensiveModel",2034,"-","Non-productive",48,2096.1,2230.85,2331.2,2397.1,2602.42,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"184","ComprehensiveModel",2034,"Acute","Clinical",48,1690.24083333333,1837.39583333333,2014.49566666666,2115.18333333333,2414.9325,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"185","ComprehensiveModel",2034,"Chronic","Clinical",48,4.09,5.05,6.588,7.75,10.02,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"186","ComprehensiveModel",2034,"Preventive","Clinical",48,1661.48583333333,1800.15416666667,1969.41366666667,2153.78333333333,2366.655,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"187","ComprehensiveModel",2034,"Public Health","Clinical",48,50.5975,68.8875,98.6286666666667,118.783333333333,169.6125,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"188","ComprehensiveModel",2034,"Public Health","Non-clinical",48,273.74,351.4,406.16,459.25,539.3,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"189","ComprehensiveModel",2035,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"190","ComprehensiveModel",2035,"-","Non-productive",48,2114.14,2236.1,2344.512,2412.95,2612.77,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"191","ComprehensiveModel",2035,"Acute","Clinical",48,1664.4575,1851.55416666666,2021.32766666666,2151.97916666667,2418.32166666666,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"192","ComprehensiveModel",2035,"Chronic","Clinical",48,4.09,4.9,6.448,7.6,9.55,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"193","ComprehensiveModel",2035,"Preventive","Clinical",48,1661.51083333333,1811.16666666667,2002.99066666667,2175.08333333333,2384.6175,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"194","ComprehensiveModel",2035,"Public Health","Clinical",48,47.02,68.9916666666667,98.7033333333333,119.145833333333,156.760833333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"195","ComprehensiveModel",2035,"Public Health","Non-clinical",48,286.47,355.15,406.94,460,558.9,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"196","MergedModel",2021,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"197","MergedModel",2021,"-","Non-productive",48,1206.17,1236.25,1280.516,1324.65,1387.84,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"198","MergedModel",2021,"Acute","Clinical",48,656.991666666666,694.799999999999,740.298333333333,781.495833333332,845.599999999999,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"199","MergedModel",2021,"Preventive","Clinical",48,860.989166666667,896.504166666666,928.980333333333,950.620833333333,990.414166666666,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"200","MergedModel",2021,"Public Health","Non-clinical",48,236.09,258.9,271.86,286.8,305.27,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"201","MergedModel",2022,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"202","MergedModel",2022,"-","Non-productive",48,1216.27,1253.6,1294.472,1323.1,1406.06,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"203","MergedModel",2022,"Acute","Clinical",48,649.139166666666,704.420833333333,746.838666666666,792.041666666666,861.594999999999,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"204","MergedModel",2022,"Preventive","Clinical",48,882.658333333333,915.8375,950.129666666666,980.308333333332,1023.03083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"205","MergedModel",2022,"Public Health","Non-clinical",48,245.17,262.25,282.044,302.25,331.16,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"206","MergedModel",2023,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"207","MergedModel",2023,"-","Non-productive",48,1227.4,1266.05,1311.952,1351.25,1414.25,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"208","MergedModel",2023,"Acute","Clinical",48,641.5625,714.391666666666,752.991333333333,796.695833333333,898.910833333332,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"209","MergedModel",2023,"Preventive","Clinical",48,892.904166666667,933.583333333333,965.934666666667,997.745833333333,1033.77166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"210","MergedModel",2023,"Public Health","Non-clinical",48,250.12,263.8,288.7,310.35,348.77,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"211","MergedModel",2024,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"212","MergedModel",2024,"-","Non-productive",48,1236.55,1272.75,1327.836,1379.2,1437.54,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"213","MergedModel",2024,"Acute","Clinical",48,623.765833333333,695.104166666666,753.454999999999,808.570833333332,939.740833333332,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
